image_id,bbox_count,source,stratify_group,fold5
ca664da7d,57,rres_1,rres_1_3,3
ca7d49213,74,ethz_1,ethz_1_4,2
caa7d043e,52,rres_1,rres_1_3,3
cab50874d,13,arvalis_3,arvalis_3_0,0
cabe03050,34,arvalis_1,arvalis_1_2,4
cacd820db,27,arvalis_2,arvalis_2_1,0
cadb3740d,71,arvalis_3,arvalis_3_4,4
cb0a32cbb,12,arvalis_3,arvalis_3_0,2
cb256df87,27,arvalis_2,arvalis_2_1,0
cb3236ed5,74,ethz_1,ethz_1_4,1
cb34f7509,58,ethz_1,ethz_1_3,1
cb4d2d66b,40,arvalis_1,arvalis_1_2,2
cb7a2a690,53,arvalis_1,arvalis_1_3,4
cbab952fe,7,arvalis_3,arvalis_3_0,4
cbbc58a4c,44,rres_1,rres_1_2,0
cbfaa3ed9,45,arvalis_3,arvalis_3_3,1
cbfd50139,26,arvalis_1,arvalis_1_1,3
cc1a14dfc,24,inrae_1,inrae_1_1,2
cc236443b,77,ethz_1,ethz_1_5,0
cc2bbb768,56,rres_1,rres_1_3,1
cc4d168f6,38,arvalis_3,arvalis_3_2,0
cc81eb577,44,arvalis_1,arvalis_1_2,2
cc9092474,46,usask_1,usask_1_3,4
ccb3892c1,0,unknown,unknown_0,2
ccb8097e3,16,arvalis_2,arvalis_2_1,3
ccd16cf61,63,arvalis_1,arvalis_1_4,3
ccd5d31da,70,ethz_1,ethz_1_4,0
cce5cb631,11,arvalis_3,arvalis_3_0,2
ccf2bea3e,49,rres_1,rres_1_3,0
ccf5706ef,89,ethz_1,ethz_1_5,1
ccfff0629,87,arvalis_3,arvalis_3_5,2
cd243b0b0,44,arvalis_3,arvalis_3_2,2
cd2578a38,78,ethz_1,ethz_1_5,1
cdc68ad10,68,ethz_1,ethz_1_4,3
cdd3bc83b,63,rres_1,rres_1_4,4
ce2e2fe79,34,rres_1,rres_1_2,2
ce367f7d6,30,arvalis_1,arvalis_1_2,3
ce3999eb9,36,arvalis_3,arvalis_3_2,4
ce4124be0,1,arvalis_3,arvalis_3_0,3
ce69098f5,63,rres_1,rres_1_4,1
ce7375bad,58,arvalis_1,arvalis_1_3,0
ce78f7f47,75,ethz_1,ethz_1_5,4
ce803c694,75,ethz_1,ethz_1_5,0
ce9534fc2,51,arvalis_3,arvalis_3_3,4
cea58b404,64,ethz_1,ethz_1_4,1
ceb6406ab,39,arvalis_1,arvalis_1_2,2
cecd9f0c7,54,rres_1,rres_1_3,2
cf0401699,51,arvalis_3,arvalis_3_3,4
cf077ea2b,76,ethz_1,ethz_1_5,2
cf1d2f504,0,unknown,unknown_0,2
cf1fc081c,17,inrae_1,inrae_1_1,0
cf3a2a32d,39,arvalis_1,arvalis_1_2,3
cf3adb4de,14,arvalis_3,arvalis_3_0,2
cf3ebbedd,64,ethz_1,ethz_1_4,3
cf483de89,32,rres_1,rres_1_2,1
cf770a944,78,ethz_1,ethz_1_5,4
cf870354f,37,arvalis_1,arvalis_1_2,2
cf97baf3e,73,ethz_1,ethz_1_4,2
cfc9040ca,0,unknown,unknown_0,1
cff3446c8,30,arvalis_3,arvalis_3_2,3
cff6e4b78,31,usask_1,usask_1_2,2
d006084f3,76,ethz_1,ethz_1_5,0
d00a142f1,64,ethz_1,ethz_1_4,2
d011146e3,27,rres_1,rres_1_1,0
d01b29b85,64,ethz_1,ethz_1_4,1
d025ff56c,51,ethz_1,ethz_1_3,0
d03043abb,59,rres_1,rres_1_3,0
d03bcfba1,42,arvalis_1,arvalis_1_2,1
d058ee2e2,46,arvalis_1,arvalis_1_3,0
d05a25a35,36,arvalis_1,arvalis_1_2,2
d067ac2b1,39,arvalis_3,arvalis_3_2,2
d07d391fc,72,ethz_1,ethz_1_4,1
d0912a485,58,rres_1,rres_1_3,2
d098bdc9b,20,arvalis_3,arvalis_3_1,4
d0a00b792,47,ethz_1,ethz_1_3,3
d0ab06fc3,67,ethz_1,ethz_1_4,2
d0ca0d7a0,58,rres_1,rres_1_3,0
d0e1c00bf,49,arvalis_1,arvalis_1_3,1
d0ee692a0,67,ethz_1,ethz_1_4,0
d136f8db2,24,inrae_1,inrae_1_1,4
d13ac0b3f,60,ethz_1,ethz_1_4,1
d13e3ffce,29,usask_1,usask_1_1,1
d145202eb,34,arvalis_3,arvalis_3_2,1
d15018a92,92,ethz_1,ethz_1_6,1
d17ddb23c,38,rres_1,rres_1_2,3
d17efcdba,30,arvalis_2,arvalis_2_2,2
d1931b6bd,64,ethz_1,ethz_1_4,4
d19c0b3c9,31,rres_1,rres_1_2,4
d1b7acd1d,50,arvalis_1,arvalis_1_3,2
d1cb278c3,51,arvalis_1,arvalis_1_3,3
d1d96eae9,41,arvalis_1,arvalis_1_2,3
d1e5fae98,32,rres_1,rres_1_2,0
d1ea44cc7,54,rres_1,rres_1_3,1
d1effa7a5,42,arvalis_1,arvalis_1_2,3
d1f73158a,4,arvalis_3,arvalis_3_0,3
d1ff5f449,36,rres_1,rres_1_2,1
d2265cb91,45,usask_1,usask_1_3,1
d22905ef2,28,rres_1,rres_1_1,3
d25b61e9f,83,ethz_1,ethz_1_5,4
d2ae1e503,65,arvalis_1,arvalis_1_4,4
d2b5895a2,56,arvalis_3,arvalis_3_3,0
d2e7465f0,77,ethz_1,ethz_1_5,2
d2ec1dfd5,15,arvalis_3,arvalis_3_1,4
d2f56e67a,12,arvalis_2,arvalis_2_0,4
d3286c089,87,ethz_1,ethz_1_5,1
d32f90542,38,arvalis_1,arvalis_1_2,0
d35243cd0,71,ethz_1,ethz_1_4,2
d36c62b8a,47,rres_1,rres_1_3,0
d39457b35,48,rres_1,rres_1_3,4
d3a1f8c7e,42,arvalis_3,arvalis_3_2,1
d3a6e23a3,53,rres_1,rres_1_3,2
d3b3b5628,49,arvalis_1,arvalis_1_3,1
d3b4a0cdf,66,arvalis_3,arvalis_3_4,2
d3e9389e1,42,arvalis_1,arvalis_1_2,4
d43e719c7,47,arvalis_3,arvalis_3_3,3
d462add58,31,inrae_1,inrae_1_2,1
d4652c53b,52,arvalis_1,arvalis_1_3,3
d46e680e0,39,ethz_1,ethz_1_2,2
d474f39c8,17,arvalis_2,arvalis_2_1,4
d4811c163,8,arvalis_3,arvalis_3_0,4
d484ee6d8,19,inrae_1,inrae_1_1,3
d493fef8c,49,arvalis_1,arvalis_1_3,0
d4949ae24,65,rres_1,rres_1_4,3
d4abcc41e,58,arvalis_3,arvalis_3_3,3
d4c3b28f4,24,inrae_1,inrae_1_1,3
d4d1c9bc4,74,arvalis_3,arvalis_3_4,3
d50c71d8c,40,arvalis_1,arvalis_1_2,1
d54ece3f3,32,rres_1,rres_1_2,2
d557e8635,21,rres_1,rres_1_1,3
d55c4d4b2,37,arvalis_1,arvalis_1_2,2
d561f23d2,43,ethz_1,ethz_1_2,0
d5814b3c4,33,arvalis_1,arvalis_1_2,0
d5943ea17,20,inrae_1,inrae_1_1,4
d5ac4c940,32,arvalis_1,arvalis_1_2,1
d5af3d5a4,64,ethz_1,ethz_1_4,3
d5b96f991,19,inrae_1,inrae_1_1,4
d5bc2cad4,66,rres_1,rres_1_4,3
d5cc960f7,57,rres_1,rres_1_3,0
d606fe447,39,rres_1,rres_1_2,1
d60e832a5,23,arvalis_2,arvalis_2_1,2
d61ad418f,68,ethz_1,ethz_1_4,0
d623a5d12,41,arvalis_1,arvalis_1_2,1
d63350a3d,25,arvalis_3,arvalis_3_1,0
d6341ae47,52,ethz_1,ethz_1_3,4
d63d5214a,19,arvalis_2,arvalis_2_1,0
d64fc42f7,33,arvalis_1,arvalis_1_2,3
d688932d4,6,arvalis_3,arvalis_3_0,4
d6985490b,34,arvalis_1,arvalis_1_2,3
d69f6d767,16,arvalis_3,arvalis_3_1,2
d6a22baf0,26,arvalis_3,arvalis_3_1,4
d6cd9fa5f,57,rres_1,rres_1_3,0
d6d425855,40,arvalis_1,arvalis_1_2,2
d6d7c33f9,40,ethz_1,ethz_1_2,4
d6fdbf90e,79,ethz_1,ethz_1_5,0
d705ca450,60,ethz_1,ethz_1_4,1
d71072943,57,arvalis_1,arvalis_1_3,0
d71353153,73,ethz_1,ethz_1_4,0
d728e2fc2,19,arvalis_3,arvalis_3_1,2
d72de34f5,71,ethz_1,ethz_1_4,1
d73c6d06d,10,arvalis_3,arvalis_3_0,2
d73cee5d1,59,ethz_1,ethz_1_3,3
d7612c04a,41,arvalis_1,arvalis_1_2,1
d771bb084,0,unknown,unknown_0,3
d781b9195,22,usask_1,usask_1_1,4
d781eb0c1,22,arvalis_3,arvalis_3_1,1
d78825345,22,arvalis_2,arvalis_2_1,1
d79169f0e,46,arvalis_1,arvalis_1_3,3
d7a02151d,30,arvalis_3,arvalis_3_2,4
d7a53082e,53,ethz_1,ethz_1_3,2
d7d200c0b,35,usask_1,usask_1_2,0
d7e657453,0,unknown,unknown_0,3
d83808467,0,unknown,unknown_0,3
d83e84d60,59,ethz_1,ethz_1_3,0
d8616bdd1,41,arvalis_1,arvalis_1_2,1
d89b34cb1,31,usask_1,usask_1_2,4
d89cae86c,53,ethz_1,ethz_1_3,0
d89f4ea06,23,arvalis_1,arvalis_1_1,2
d8cae4d1b,83,arvalis_3,arvalis_3_5,1
d8d946295,40,rres_1,rres_1_2,4
d8e38159a,42,rres_1,rres_1_2,3
d8ea34c21,52,arvalis_1,arvalis_1_3,2
d8f09768d,72,ethz_1,ethz_1_4,1
d93838526,54,ethz_1,ethz_1_3,4
d94a7f88a,67,ethz_1,ethz_1_4,2
d94f9d8a2,67,ethz_1,ethz_1_4,3
d950bfe39,9,arvalis_2,arvalis_2_0,3
d96205316,56,arvalis_3,arvalis_3_3,0
d9a2181ed,56,arvalis_1,arvalis_1_3,3
d9b373de2,53,arvalis_1,arvalis_1_3,1
d9c104dce,72,ethz_1,ethz_1_4,0
da0c40152,33,arvalis_1,arvalis_1_2,0
da0e870d9,45,rres_1,rres_1_3,3
da1835099,54,arvalis_1,arvalis_1_3,1
da389bd36,43,arvalis_1,arvalis_1_2,4
da3cfa3d4,30,arvalis_2,arvalis_2_2,1
da5063a1b,52,arvalis_1,arvalis_1_3,0
da8c686cb,58,arvalis_3,arvalis_3_3,4
da9b730d9,40,arvalis_1,arvalis_1_2,2
daab3de13,82,ethz_1,ethz_1_5,3
dac01a162,27,arvalis_1,arvalis_1_1,4
dac6b76fc,43,arvalis_1,arvalis_1_2,2
dacaf5c55,55,arvalis_1,arvalis_1_3,2
dae78abf2,77,ethz_1,ethz_1_5,0
dae984d6a,64,ethz_1,ethz_1_4,2
dafa14917,45,arvalis_1,arvalis_1_3,4
db0fdecd3,70,arvalis_3,arvalis_3_4,1
db1af9327,21,arvalis_3,arvalis_3_1,0
db3eb3f0c,10,arvalis_3,arvalis_3_0,4
dbcfa06bd,66,ethz_1,ethz_1_4,0
dbd433d29,6,arvalis_3,arvalis_3_0,4
dbe68e1c1,45,arvalis_3,arvalis_3_3,0
dbfd38b38,48,arvalis_1,arvalis_1_3,1
dc11d49a0,49,arvalis_1,arvalis_1_3,3
dc1406483,38,arvalis_1,arvalis_1_2,2
dc1c9be0d,71,ethz_1,ethz_1_4,4
dc1e97cee,22,arvalis_3,arvalis_3_1,3
dc2c73c4b,42,arvalis_1,arvalis_1_2,0
dc3b08dc0,24,arvalis_1,arvalis_1_1,1
dc50efc2c,44,arvalis_1,arvalis_1_2,3
dc620a761,22,arvalis_2,arvalis_2_1,3
dc6ca8430,46,arvalis_1,arvalis_1_3,3
dc75973ed,19,arvalis_2,arvalis_2_1,1
dc7c60052,40,ethz_1,ethz_1_2,1
dc7f9cee6,61,arvalis_3,arvalis_3_4,3
dc8b73725,37,arvalis_1,arvalis_1_2,4
dc8e4942d,50,rres_1,rres_1_3,1
dc8edd6b7,31,arvalis_1,arvalis_1_2,1
dc928e94e,13,arvalis_3,arvalis_3_0,3
dc9ac3f45,28,usask_1,usask_1_1,2
dcafcae79,26,inrae_1,inrae_1_1,0
dcbb21e40,50,ethz_1,ethz_1_3,2
dd1b2f39a,36,arvalis_1,arvalis_1_2,3
dd3e3f071,66,ethz_1,ethz_1_4,2
dd5d2fa9e,0,unknown,unknown_0,4
dd5dd0234,48,rres_1,rres_1_3,4
dd5dd7c60,53,arvalis_1,arvalis_1_3,3
dd739823b,29,arvalis_1,arvalis_1_1,0
dd73b74f0,58,arvalis_1,arvalis_1_3,2
dd744ebfd,15,arvalis_3,arvalis_3_1,1
dd8ad50bd,33,rres_1,rres_1_2,3
dda3868c0,62,ethz_1,ethz_1_4,4
ddc160ce0,30,usask_1,usask_1_2,4
ddce42b64,24,arvalis_1,arvalis_1_1,3
ddd60739d,20,arvalis_2,arvalis_2_1,1
dded96348,18,inrae_1,inrae_1_1,1
ddee53d7c,35,arvalis_1,arvalis_1_2,1
de03078a2,15,arvalis_3,arvalis_3_1,1
de0f984ca,6,arvalis_3,arvalis_3_0,1
de2174062,33,arvalis_1,arvalis_1_2,3
de2a3cf37,0,unknown,unknown_0,3
de3c12de1,57,arvalis_1,arvalis_1_3,2
de4e0eecf,59,rres_1,rres_1_3,3
de544d27c,3,arvalis_3,arvalis_3_0,1
de6f7f6c1,50,ethz_1,ethz_1_3,4
de7b4de8c,73,ethz_1,ethz_1_4,3
de941b2fc,59,arvalis_1,arvalis_1_3,3
de9d781ae,10,arvalis_3,arvalis_3_0,3
dec23c826,0,unknown,unknown_0,1
decc5459b,45,rres_1,rres_1_3,4
ded3279c6,22,inrae_1,inrae_1_1,4
def999c42,55,arvalis_3,arvalis_3_3,4
defc112e7,39,arvalis_1,arvalis_1_2,0
df0be3f16,29,arvalis_1,arvalis_1_1,2
df1ba5253,42,rres_1,rres_1_2,2
df53b43f1,34,arvalis_1,arvalis_1_2,3
df74fc663,47,arvalis_1,arvalis_1_3,2
df7596db7,5,arvalis_3,arvalis_3_0,0
dfbc049cd,42,arvalis_1,arvalis_1_2,0
dfc6a2bcc,37,rres_1,rres_1_2,1
dffff7fe4,42,rres_1,rres_1_2,0
e0067b663,25,arvalis_1,arvalis_1_1,3
e011bf67e,20,arvalis_2,arvalis_2_1,4
e01ad95cf,0,unknown,unknown_0,1
e025eb941,56,arvalis_1,arvalis_1_3,3
e05767cda,51,rres_1,rres_1_3,0
e081e431a,41,usask_1,usask_1_2,3
e0861437e,18,inrae_1,inrae_1_1,2
e089dca60,46,rres_1,rres_1_3,1
e08c90ebe,23,arvalis_3,arvalis_3_1,4
e0a1eadbe,76,ethz_1,ethz_1_5,1
e0a241bd5,24,inrae_1,inrae_1_1,3
e0e62403f,26,arvalis_1,arvalis_1_1,3
e11b95f4e,62,arvalis_3,arvalis_3_4,2
e1258e054,18,arvalis_3,arvalis_3_1,0
e12d1b023,4,arvalis_3,arvalis_3_0,0
e1427550f,18,inrae_1,inrae_1_1,3
e142e85ad,19,arvalis_3,arvalis_3_1,0
e14f4de23,16,arvalis_2,arvalis_2_1,2
e16a9d55e,82,ethz_1,ethz_1_5,3
e16e3b2c6,22,arvalis_2,arvalis_2_1,4
e16f7b9c3,51,ethz_1,ethz_1_3,2
e18bbfc52,20,inrae_1,inrae_1_1,1
e1c0e82fd,58,ethz_1,ethz_1_3,3
e1cff2554,36,arvalis_1,arvalis_1_2,3
e1ddcee1f,47,arvalis_1,arvalis_1_3,1
e1e3b78ab,36,arvalis_3,arvalis_3_2,2
e1f6c91bb,22,arvalis_2,arvalis_2_1,1
e1fe7d33c,60,rres_1,rres_1_4,0
e2018867c,25,inrae_1,inrae_1_1,0
e224a64ba,64,arvalis_1,arvalis_1_4,4
e2251ed47,27,arvalis_1,arvalis_1_1,4
e2523989d,65,ethz_1,ethz_1_4,2
e26eefe0f,22,arvalis_3,arvalis_3_1,1
e277cec54,76,ethz_1,ethz_1_5,4
e290bc809,18,arvalis_3,arvalis_3_1,3
e2a3ba358,75,ethz_1,ethz_1_5,4
e2ac8324c,10,arvalis_2,arvalis_2_0,2
e2caa2ca7,12,arvalis_3,arvalis_3_0,2
e2d034e7d,46,usask_1,usask_1_3,2
e2e13ad15,32,arvalis_1,arvalis_1_2,3
e2e2b0975,43,arvalis_1,arvalis_1_2,3
e30cd9270,68,rres_1,rres_1_4,4
e321272b3,25,rres_1,rres_1_1,0
e34336025,18,arvalis_3,arvalis_3_1,3
e344e8213,63,ethz_1,ethz_1_4,3
e3471d3c2,35,arvalis_1,arvalis_1_2,3
e36eca699,23,arvalis_3,arvalis_3_1,1
e3732d7b7,46,arvalis_1,arvalis_1_3,1
e383c916b,70,ethz_1,ethz_1_4,1
e38514029,48,arvalis_1,arvalis_1_3,2
e3a86f7ff,70,ethz_1,ethz_1_4,4
e3d1d796c,64,ethz_1,ethz_1_4,3
e3f4e8b6d,28,arvalis_1,arvalis_1_1,0
e3fcdaef7,37,arvalis_1,arvalis_1_2,0
e4074a235,68,ethz_1,ethz_1_4,4
e40dcc2bf,15,inrae_1,inrae_1_1,2
e46378032,33,usask_1,usask_1_2,2
e46eadfe8,34,rres_1,rres_1_2,4
e486f399d,63,ethz_1,ethz_1_4,0
e4b256788,33,arvalis_1,arvalis_1_2,1
e4b7e3af6,29,arvalis_1,arvalis_1_1,4
e4ba46588,59,arvalis_1,arvalis_1_3,4
e4c9b3866,30,arvalis_1,arvalis_1_2,0
e4cc39cbf,32,arvalis_2,arvalis_2_2,4
e4ec17f9b,0,unknown,unknown_0,4
e525a27f8,37,arvalis_1,arvalis_1_2,1
e55ddec1a,45,arvalis_1,arvalis_1_3,1
e596e6bb2,20,usask_1,usask_1_1,3
e5ab88ff3,75,ethz_1,ethz_1_5,3
e5b2763a1,69,ethz_1,ethz_1_4,1
e5c0a16c5,43,rres_1,rres_1_2,0
e5c45da08,53,arvalis_1,arvalis_1_3,4
e5c9056ab,79,ethz_1,ethz_1_5,0
e5e1f2c65,61,arvalis_1,arvalis_1_4,1
e5f11f689,57,arvalis_1,arvalis_1_3,1
e60108508,52,rres_1,rres_1_3,3
e60d70a8f,70,ethz_1,ethz_1_4,2
e6277ce7c,12,arvalis_2,arvalis_2_0,3
e64e1c77b,59,ethz_1,ethz_1_3,3
e67200e55,71,ethz_1,ethz_1_4,4
e6989f6c7,13,arvalis_2,arvalis_2_0,1
e69cbaece,9,arvalis_3,arvalis_3_0,3
e6af2a27e,30,arvalis_1,arvalis_1_2,4
e6af62317,43,rres_1,rres_1_2,4
e6b54d480,20,arvalis_3,arvalis_3_1,0
e6b5e296d,16,arvalis_2,arvalis_2_1,3
e6b5f3375,38,arvalis_1,arvalis_1_2,4
e6cffbb3d,69,arvalis_3,arvalis_3_4,1
e6e15309d,36,arvalis_1,arvalis_1_2,1
e6e48fa5d,30,arvalis_1,arvalis_1_2,0
e6e510348,32,arvalis_3,arvalis_3_2,3
e6f19d1d7,58,arvalis_1,arvalis_1_3,3
e721e6416,15,arvalis_3,arvalis_3_1,3
e7337325d,71,ethz_1,ethz_1_4,3
e734652d6,28,usask_1,usask_1_1,4
e7527a057,22,arvalis_2,arvalis_2_1,3
e755efa77,29,arvalis_3,arvalis_3_1,3
e764fa818,25,inrae_1,inrae_1_1,4
e769b6e01,19,inrae_1,inrae_1_1,0
e77387385,56,arvalis_1,arvalis_1_3,1
e7a1b379d,20,inrae_1,inrae_1_1,4
e7f4f02a7,64,ethz_1,ethz_1_4,1
e817ba65e,20,arvalis_1,arvalis_1_1,4
e837f4e67,38,arvalis_3,arvalis_3_2,4
e840ecd4e,69,ethz_1,ethz_1_4,1
e84d2bbd1,63,rres_1,rres_1_4,4
e84e8709a,79,ethz_1,ethz_1_5,0
e87d43a13,47,rres_1,rres_1_3,3
e88d43ec5,66,ethz_1,ethz_1_4,3
e891a6cff,58,ethz_1,ethz_1_3,1
e891c64c3,59,ethz_1,ethz_1_3,3
e8a274b57,18,arvalis_2,arvalis_2_1,3
e8e90e8db,37,arvalis_1,arvalis_1_2,1
e8f39c2b2,38,arvalis_1,arvalis_1_2,1
e8fb2db93,71,ethz_1,ethz_1_4,2
e8fb7d9a8,5,arvalis_3,arvalis_3_0,3
e90129be4,69,ethz_1,ethz_1_4,3
e91b154aa,4,inrae_1,inrae_1_0,0
e91d7c41b,23,usask_1,usask_1_1,0
e92e52948,53,arvalis_1,arvalis_1_3,0
e935b9eea,66,arvalis_1,arvalis_1_4,3
e93694e20,26,arvalis_1,arvalis_1_1,4
e9491d2d6,47,arvalis_1,arvalis_1_3,4
e960b67ea,19,arvalis_2,arvalis_2_1,4
e96942ed6,60,ethz_1,ethz_1_4,1
e97102590,63,rres_1,rres_1_4,2
e98b9f03a,35,arvalis_1,arvalis_1_2,3
e991f2e06,63,ethz_1,ethz_1_4,2
e99667355,71,ethz_1,ethz_1_4,0
e99cca2a3,22,usask_1,usask_1_1,3
e9d055506,33,arvalis_1,arvalis_1_2,0
e9d060d22,63,arvalis_1,arvalis_1_4,3
e9dc0cf8f,53,rres_1,rres_1_3,0
e9ebaec07,80,arvalis_1,arvalis_1_5,4
e9f7ec6f1,37,arvalis_1,arvalis_1_2,4
ea04b734a,68,ethz_1,ethz_1_4,2
ea0e9e846,45,arvalis_3,arvalis_3_3,0
ea3537563,73,ethz_1,ethz_1_4,4
ea43c14a3,52,ethz_1,ethz_1_3,3
ea65602e0,68,ethz_1,ethz_1_4,4
ea72a0c0c,14,arvalis_3,arvalis_3_0,0
ea74ca09f,40,arvalis_1,arvalis_1_2,0
ea88fb8ec,80,ethz_1,ethz_1_5,2
ea89a7320,16,arvalis_2,arvalis_2_1,0
eab32c67a,63,rres_1,rres_1_4,3
eac655fcc,63,ethz_1,ethz_1_4,4
eae9f9037,43,rres_1,rres_1_2,4
eaeda7363,30,inrae_1,inrae_1_2,1
eaf18c504,28,inrae_1,inrae_1_1,3
eb023ea4c,45,arvalis_3,arvalis_3_3,3
eb254c87a,69,ethz_1,ethz_1_4,3
eb256e6be,36,arvalis_1,arvalis_1_2,4
eb3cffc94,37,arvalis_1,arvalis_1_2,0
eb42212f3,38,rres_1,rres_1_2,3
eb56a281b,48,arvalis_1,arvalis_1_3,3
eb69f5522,35,rres_1,rres_1_2,2
eb6cd1050,22,inrae_1,inrae_1_1,3
eb9833cca,23,inrae_1,inrae_1_1,2
eb9965e00,41,arvalis_1,arvalis_1_2,2
eba411885,89,arvalis_1,arvalis_1_5,2
eba970515,18,arvalis_3,arvalis_3_1,4
ebaa9b7d6,72,ethz_1,ethz_1_4,3
ebbc11f78,24,arvalis_2,arvalis_2_1,3
ebc1c07c1,49,arvalis_1,arvalis_1_3,4
ebcb11aa2,71,ethz_1,ethz_1_4,2
ebcd9b081,66,ethz_1,ethz_1_4,0
ebcdcc024,34,arvalis_1,arvalis_1_2,1
ec196d18a,0,unknown,unknown_0,2
ec2098ac5,63,ethz_1,ethz_1_4,1
ec2bacd29,63,ethz_1,ethz_1_4,0
ec3d2ced1,25,rres_1,rres_1_1,2
ec40e9764,39,arvalis_1,arvalis_1_2,2
ec6d53041,48,arvalis_1,arvalis_1_3,4
ec8640868,19,arvalis_2,arvalis_2_1,1
eca204c85,47,arvalis_1,arvalis_1_3,3
ecad4b636,45,arvalis_1,arvalis_1_3,2
ecb47fac5,41,arvalis_1,arvalis_1_2,0
ecc61faef,59,ethz_1,ethz_1_3,3
ecd58cc0a,20,arvalis_3,arvalis_3_1,0
ecebd6179,6,arvalis_3,arvalis_3_0,2
ecf19610a,57,ethz_1,ethz_1_3,4
ed00a614d,0,unknown,unknown_0,0
ed1270725,15,arvalis_1,arvalis_1_1,2
ed168fff1,55,arvalis_1,arvalis_1_3,2
ed22354e1,62,arvalis_3,arvalis_3_4,3
ed23785c8,23,usask_1,usask_1_1,4
ed36e3b08,54,arvalis_1,arvalis_1_3,0
ed380c762,67,ethz_1,ethz_1_4,1
ed59f37d2,37,arvalis_1,arvalis_1_2,4
ed5a791c1,37,arvalis_1,arvalis_1_2,4
ed7c302a2,50,arvalis_1,arvalis_1_3,0
ed88cccdc,34,arvalis_1,arvalis_1_2,4
eddff557c,11,arvalis_3,arvalis_3_0,0
edf1fad26,83,ethz_1,ethz_1_5,3
edf831418,62,ethz_1,ethz_1_4,2
ee49343d5,47,arvalis_3,arvalis_3_3,3
ee8a5cbbc,45,arvalis_3,arvalis_3_3,0
ee8c82355,67,ethz_1,ethz_1_4,0
ee91a1343,29,usask_1,usask_1_1,4
eea7d700c,46,rres_1,rres_1_3,4
eeb2213cd,87,arvalis_1,arvalis_1_5,3
eebbcb229,32,arvalis_1,arvalis_1_2,3
eee4c334e,63,ethz_1,ethz_1_4,2
eef9bcaf5,51,arvalis_3,arvalis_3_3,3
eefb4a7fa,13,arvalis_2,arvalis_2_0,0
ef0a4ba44,7,arvalis_3,arvalis_3_0,1
ef0d01fae,54,ethz_1,ethz_1_3,2
ef156f858,27,arvalis_1,arvalis_1_1,0
ef1f73253,71,arvalis_1,arvalis_1_4,4
ef274ecdc,27,arvalis_2,arvalis_2_1,1
ef5f2070d,48,arvalis_1,arvalis_1_3,1
efa2ec01b,36,arvalis_1,arvalis_1_2,3
efb3d3fb9,86,ethz_1,ethz_1_5,3
efc4f0374,21,arvalis_2,arvalis_2_1,4
efc5642bb,39,arvalis_1,arvalis_1_2,0
efcd88e30,18,arvalis_3,arvalis_3_1,2
efda9b4e7,20,usask_1,usask_1_1,2
efe33a573,70,ethz_1,ethz_1_4,4
eff99d6e2,61,arvalis_1,arvalis_1_4,3
efffe90b4,56,ethz_1,ethz_1_3,3
f005a8ebe,22,inrae_1,inrae_1_1,3
f016b9731,31,arvalis_3,arvalis_3_2,0
f01ed3f24,76,ethz_1,ethz_1_5,0
f02cb9a6a,70,arvalis_3,arvalis_3_4,3
f04a71a47,26,arvalis_1,arvalis_1_1,4
f04d9c252,66,ethz_1,ethz_1_4,0
f0508910d,40,rres_1,rres_1_2,0
f05647ed3,29,arvalis_2,arvalis_2_1,0
f05830c46,67,arvalis_3,arvalis_3_4,0
f059e0c19,60,arvalis_1,arvalis_1_4,0
f05cd0112,16,arvalis_3,arvalis_3_1,3
f0665430d,78,ethz_1,ethz_1_5,4
f070c6f18,70,ethz_1,ethz_1_4,2
f0a52d979,19,arvalis_3,arvalis_3_1,4
f0b1b4fa3,45,rres_1,rres_1_3,2
f0da7b69a,8,inrae_1,inrae_1_0,4
f1016e0ea,23,rres_1,rres_1_1,4
f10db69eb,22,arvalis_2,arvalis_2_1,2
f1144b38d,62,ethz_1,ethz_1_4,2
f121ee695,38,arvalis_1,arvalis_1_2,1
f14055096,80,ethz_1,ethz_1_5,0
f15aa967e,33,inrae_1,inrae_1_2,2
f165314f1,44,arvalis_1,arvalis_1_2,4
f1794c924,108,ethz_1,ethz_1_7,0
f1a038768,40,arvalis_1,arvalis_1_2,4
f1a8585e0,18,inrae_1,inrae_1_1,0
f1aaca96f,49,arvalis_1,arvalis_1_3,0
f1b34145a,39,arvalis_3,arvalis_3_2,3
f1b3454ff,28,arvalis_1,arvalis_1_1,3
f1d20d58a,17,usask_1,usask_1_1,3
f1e0fb4d4,79,ethz_1,ethz_1_5,3
f1ecbf9d4,44,arvalis_1,arvalis_1_2,2
f20ba2db5,55,arvalis_3,arvalis_3_3,3
f20baf558,21,arvalis_2,arvalis_2_1,2
f21c0d164,14,arvalis_3,arvalis_3_0,4
f21d6d68c,34,rres_1,rres_1_2,2
f233cfd8b,8,arvalis_3,arvalis_3_0,1
f244c9c23,54,ethz_1,ethz_1_3,0
f24698e88,30,rres_1,rres_1_2,4
f24ebcdef,39,arvalis_1,arvalis_1_2,1
f251e40f2,20,usask_1,usask_1_1,2
f279ed35d,39,arvalis_1,arvalis_1_2,0
f27d2e19c,69,ethz_1,ethz_1_4,0
f2885d3d7,77,ethz_1,ethz_1_5,1
f290ed4e6,66,ethz_1,ethz_1_4,4
f2a6804d2,0,unknown,unknown_0,0
