image_id,bbox_count,source,stratify_group,fold
ccf2bea3e,49,rres_1,rres_1_3,0
ccf5706ef,89,ethz_1,ethz_1_5,4
ccfff0629,87,arvalis_3,arvalis_3_5,4
cd243b0b0,44,arvalis_3,arvalis_3_2,0
cd2578a38,78,ethz_1,ethz_1_5,2
cdc68ad10,68,ethz_1,ethz_1_4,3
cdd3bc83b,63,rres_1,rres_1_4,1
ce2e2fe79,34,rres_1,rres_1_2,2
ce367f7d6,30,arvalis_1,arvalis_1_2,2
ce3999eb9,36,arvalis_3,arvalis_3_2,3
ce4124be0,1,arvalis_3,arvalis_3_0,0
ce69098f5,63,rres_1,rres_1_4,4
ce7375bad,58,arvalis_1,arvalis_1_3,3
ce78f7f47,75,ethz_1,ethz_1_5,2
ce803c694,75,ethz_1,ethz_1_5,4
ce9534fc2,51,arvalis_3,arvalis_3_3,0
cea58b404,64,ethz_1,ethz_1_4,2
ceb6406ab,39,arvalis_1,arvalis_1_2,4
cecd9f0c7,54,rres_1,rres_1_3,1
cf0401699,51,arvalis_3,arvalis_3_3,3
cf077ea2b,76,ethz_1,ethz_1_5,4
cf1fc081c,17,inrae_1,inrae_1_1,4
cf3a2a32d,39,arvalis_1,arvalis_1_2,0
cf3adb4de,14,arvalis_3,arvalis_3_0,2
cf3ebbedd,64,ethz_1,ethz_1_4,0
cf483de89,32,rres_1,rres_1_2,2
cf770a944,78,ethz_1,ethz_1_5,4
cf870354f,37,arvalis_1,arvalis_1_2,3
cf97baf3e,73,ethz_1,ethz_1_4,1
cff3446c8,30,arvalis_3,arvalis_3_2,3
cff6e4b78,31,usask_1,usask_1_2,1
d006084f3,76,ethz_1,ethz_1_5,3
d00a142f1,64,ethz_1,ethz_1_4,1
d011146e3,27,rres_1,rres_1_1,2
d01b29b85,64,ethz_1,ethz_1_4,4
d025ff56c,51,ethz_1,ethz_1_3,0
d03043abb,59,rres_1,rres_1_3,2
d03bcfba1,42,arvalis_1,arvalis_1_2,4
d058ee2e2,46,arvalis_1,arvalis_1_3,2
d05a25a35,36,arvalis_1,arvalis_1_2,4
d067ac2b1,39,arvalis_3,arvalis_3_2,1
d07d391fc,72,ethz_1,ethz_1_4,3
d0912a485,58,rres_1,rres_1_3,4
d098bdc9b,20,arvalis_3,arvalis_3_1,1
d0a00b792,47,ethz_1,ethz_1_3,4
d0ab06fc3,67,ethz_1,ethz_1_4,3
d0ca0d7a0,58,rres_1,rres_1_3,0
d0e1c00bf,49,arvalis_1,arvalis_1_3,3
d0ee692a0,67,ethz_1,ethz_1_4,4
d136f8db2,24,inrae_1,inrae_1_1,0
d13ac0b3f,60,ethz_1,ethz_1_4,1
d13e3ffce,29,usask_1,usask_1_1,4
d145202eb,34,arvalis_3,arvalis_3_2,4
d15018a92,92,ethz_1,ethz_1_6,0
d17ddb23c,38,rres_1,rres_1_2,3
d17efcdba,30,arvalis_2,arvalis_2_2,2
d1931b6bd,64,ethz_1,ethz_1_4,4
d19c0b3c9,31,rres_1,rres_1_2,2
d1b7acd1d,50,arvalis_1,arvalis_1_3,4
d1cb278c3,51,arvalis_1,arvalis_1_3,3
d1d96eae9,41,arvalis_1,arvalis_1_2,4
d1e5fae98,32,rres_1,rres_1_2,4
d1ea44cc7,54,rres_1,rres_1_3,4
d1effa7a5,42,arvalis_1,arvalis_1_2,4
d1f73158a,4,arvalis_3,arvalis_3_0,1
d1ff5f449,36,rres_1,rres_1_2,1
d2265cb91,45,usask_1,usask_1_3,0
d22905ef2,28,rres_1,rres_1_1,0
d25b61e9f,83,ethz_1,ethz_1_5,0
d2ae1e503,65,arvalis_1,arvalis_1_4,0
d2b5895a2,56,arvalis_3,arvalis_3_3,0
d2e7465f0,77,ethz_1,ethz_1_5,4
d2ec1dfd5,15,arvalis_3,arvalis_3_1,1
d2f56e67a,12,arvalis_2,arvalis_2_0,3
d3286c089,87,ethz_1,ethz_1_5,4
d32f90542,38,arvalis_1,arvalis_1_2,2
d35243cd0,71,ethz_1,ethz_1_4,3
d36c62b8a,47,rres_1,rres_1_3,1
d39457b35,48,rres_1,rres_1_3,1
d3a1f8c7e,42,arvalis_3,arvalis_3_2,4
d3a6e23a3,53,rres_1,rres_1_3,1
d3b3b5628,49,arvalis_1,arvalis_1_3,4
d3b4a0cdf,66,arvalis_3,arvalis_3_4,3
d3e9389e1,42,arvalis_1,arvalis_1_2,2
d43e719c7,47,arvalis_3,arvalis_3_3,0
d462add58,31,inrae_1,inrae_1_2,3
d4652c53b,52,arvalis_1,arvalis_1_3,4
d46e680e0,39,ethz_1,ethz_1_2,4
d474f39c8,17,arvalis_2,arvalis_2_1,0
d4811c163,8,arvalis_3,arvalis_3_0,3
d484ee6d8,19,inrae_1,inrae_1_1,3
d493fef8c,49,arvalis_1,arvalis_1_3,3
d4949ae24,65,rres_1,rres_1_4,0
d4abcc41e,58,arvalis_3,arvalis_3_3,1
d4c3b28f4,24,inrae_1,inrae_1_1,2
d4d1c9bc4,74,arvalis_3,arvalis_3_4,0
d50c71d8c,40,arvalis_1,arvalis_1_2,3
d54ece3f3,32,rres_1,rres_1_2,1
d557e8635,21,rres_1,rres_1_1,3
d55c4d4b2,37,arvalis_1,arvalis_1_2,1
d561f23d2,43,ethz_1,ethz_1_2,2
d5814b3c4,33,arvalis_1,arvalis_1_2,3
d5943ea17,20,inrae_1,inrae_1_1,0
d5ac4c940,32,arvalis_1,arvalis_1_2,3
d5af3d5a4,64,ethz_1,ethz_1_4,4
d5b96f991,19,inrae_1,inrae_1_1,4
d5bc2cad4,66,rres_1,rres_1_4,1
d5cc960f7,57,rres_1,rres_1_3,3
d606fe447,39,rres_1,rres_1_2,1
d60e832a5,23,arvalis_2,arvalis_2_1,1
d61ad418f,68,ethz_1,ethz_1_4,1
d623a5d12,41,arvalis_1,arvalis_1_2,0
d63350a3d,25,arvalis_3,arvalis_3_1,4
d6341ae47,52,ethz_1,ethz_1_3,4
d63d5214a,19,arvalis_2,arvalis_2_1,4
d64fc42f7,33,arvalis_1,arvalis_1_2,1
d688932d4,6,arvalis_3,arvalis_3_0,3
d6985490b,34,arvalis_1,arvalis_1_2,1
d69f6d767,16,arvalis_3,arvalis_3_1,3
d6a22baf0,26,arvalis_3,arvalis_3_1,1
d6cd9fa5f,57,rres_1,rres_1_3,1
d6d425855,40,arvalis_1,arvalis_1_2,0
d6d7c33f9,40,ethz_1,ethz_1_2,3
d6fdbf90e,79,ethz_1,ethz_1_5,4
d705ca450,60,ethz_1,ethz_1_4,2
d71072943,57,arvalis_1,arvalis_1_3,2
d71353153,73,ethz_1,ethz_1_4,4
d728e2fc2,19,arvalis_3,arvalis_3_1,4
d72de34f5,71,ethz_1,ethz_1_4,4
d73c6d06d,10,arvalis_3,arvalis_3_0,4
d73cee5d1,59,ethz_1,ethz_1_3,3
d7612c04a,41,arvalis_1,arvalis_1_2,3
d781b9195,22,usask_1,usask_1_1,0
d781eb0c1,22,arvalis_3,arvalis_3_1,2
d78825345,22,arvalis_2,arvalis_2_1,3
d79169f0e,46,arvalis_1,arvalis_1_3,2
d7a02151d,30,arvalis_3,arvalis_3_2,0
d7a53082e,53,ethz_1,ethz_1_3,4
d7d200c0b,35,usask_1,usask_1_2,3
d83e84d60,59,ethz_1,ethz_1_3,2
d8616bdd1,41,arvalis_1,arvalis_1_2,1
d89b34cb1,31,usask_1,usask_1_2,0
d89cae86c,53,ethz_1,ethz_1_3,0
d89f4ea06,23,arvalis_1,arvalis_1_1,1
d8cae4d1b,83,arvalis_3,arvalis_3_5,1
d8d946295,40,rres_1,rres_1_2,2
d8e38159a,42,rres_1,rres_1_2,4
d8ea34c21,52,arvalis_1,arvalis_1_3,0
d8f09768d,72,ethz_1,ethz_1_4,2
d93838526,54,ethz_1,ethz_1_3,3
d94a7f88a,67,ethz_1,ethz_1_4,3
d94f9d8a2,67,ethz_1,ethz_1_4,3
d950bfe39,9,arvalis_2,arvalis_2_0,3
d96205316,56,arvalis_3,arvalis_3_3,2
d9a2181ed,56,arvalis_1,arvalis_1_3,3
d9b373de2,53,arvalis_1,arvalis_1_3,2
d9c104dce,72,ethz_1,ethz_1_4,4
da0c40152,33,arvalis_1,arvalis_1_2,1
da0e870d9,45,rres_1,rres_1_3,4
da1835099,54,arvalis_1,arvalis_1_3,3
da389bd36,43,arvalis_1,arvalis_1_2,4
da3cfa3d4,30,arvalis_2,arvalis_2_2,0
da5063a1b,52,arvalis_1,arvalis_1_3,1
da8c686cb,58,arvalis_3,arvalis_3_3,1
da9b730d9,40,arvalis_1,arvalis_1_2,2
daab3de13,82,ethz_1,ethz_1_5,1
dac01a162,27,arvalis_1,arvalis_1_1,0
dac6b76fc,43,arvalis_1,arvalis_1_2,0
dacaf5c55,55,arvalis_1,arvalis_1_3,0
dae78abf2,77,ethz_1,ethz_1_5,3
dae984d6a,64,ethz_1,ethz_1_4,4
dafa14917,45,arvalis_1,arvalis_1_3,0
db0fdecd3,70,arvalis_3,arvalis_3_4,3
db1af9327,21,arvalis_3,arvalis_3_1,2
db3eb3f0c,10,arvalis_3,arvalis_3_0,4
dbcfa06bd,66,ethz_1,ethz_1_4,0
dbd433d29,6,arvalis_3,arvalis_3_0,1
dbe68e1c1,45,arvalis_3,arvalis_3_3,2
dbfd38b38,48,arvalis_1,arvalis_1_3,0
dc11d49a0,49,arvalis_1,arvalis_1_3,1
dc1406483,38,arvalis_1,arvalis_1_2,1
dc1c9be0d,71,ethz_1,ethz_1_4,4
dc1e97cee,22,arvalis_3,arvalis_3_1,3
dc2c73c4b,42,arvalis_1,arvalis_1_2,3
dc3b08dc0,24,arvalis_1,arvalis_1_1,2
dc50efc2c,44,arvalis_1,arvalis_1_2,1
dc620a761,22,arvalis_2,arvalis_2_1,3
dc6ca8430,46,arvalis_1,arvalis_1_3,2
dc75973ed,19,arvalis_2,arvalis_2_1,0
dc7c60052,40,ethz_1,ethz_1_2,0
dc7f9cee6,61,arvalis_3,arvalis_3_4,0
dc8b73725,37,arvalis_1,arvalis_1_2,2
dc8e4942d,50,rres_1,rres_1_3,4
dc8edd6b7,31,arvalis_1,arvalis_1_2,3
dc928e94e,13,arvalis_3,arvalis_3_0,2
dc9ac3f45,28,usask_1,usask_1_1,0
dcafcae79,26,inrae_1,inrae_1_1,3
dcbb21e40,50,ethz_1,ethz_1_3,4
dd1b2f39a,36,arvalis_1,arvalis_1_2,3
dd3e3f071,66,ethz_1,ethz_1_4,1
dd5dd0234,48,rres_1,rres_1_3,2
dd5dd7c60,53,arvalis_1,arvalis_1_3,0
dd739823b,29,arvalis_1,arvalis_1_1,4
dd73b74f0,58,arvalis_1,arvalis_1_3,3
dd744ebfd,15,arvalis_3,arvalis_3_1,0
dd8ad50bd,33,rres_1,rres_1_2,0
dda3868c0,62,ethz_1,ethz_1_4,4
ddc160ce0,30,usask_1,usask_1_2,0
ddce42b64,24,arvalis_1,arvalis_1_1,0
ddd60739d,20,arvalis_2,arvalis_2_1,4
dded96348,18,inrae_1,inrae_1_1,2
ddee53d7c,35,arvalis_1,arvalis_1_2,1
de03078a2,15,arvalis_3,arvalis_3_1,2
de0f984ca,6,arvalis_3,arvalis_3_0,2
de2174062,33,arvalis_1,arvalis_1_2,3
de3c12de1,57,arvalis_1,arvalis_1_3,1
de4e0eecf,59,rres_1,rres_1_3,4
de544d27c,3,arvalis_3,arvalis_3_0,0
de6f7f6c1,50,ethz_1,ethz_1_3,0
de7b4de8c,73,ethz_1,ethz_1_4,3
de941b2fc,59,arvalis_1,arvalis_1_3,0
de9d781ae,10,arvalis_3,arvalis_3_0,2
decc5459b,45,rres_1,rres_1_3,1
ded3279c6,22,inrae_1,inrae_1_1,1
def999c42,55,arvalis_3,arvalis_3_3,1
defc112e7,39,arvalis_1,arvalis_1_2,2
df0be3f16,29,arvalis_1,arvalis_1_1,3
df1ba5253,42,rres_1,rres_1_2,2
df53b43f1,34,arvalis_1,arvalis_1_2,0
df74fc663,47,arvalis_1,arvalis_1_3,3
df7596db7,5,arvalis_3,arvalis_3_0,3
dfbc049cd,42,arvalis_1,arvalis_1_2,3
dfc6a2bcc,37,rres_1,rres_1_2,3
dffff7fe4,42,rres_1,rres_1_2,3
e0067b663,25,arvalis_1,arvalis_1_1,4
e011bf67e,20,arvalis_2,arvalis_2_1,4
e025eb941,56,arvalis_1,arvalis_1_3,3
e05767cda,51,rres_1,rres_1_3,4
e081e431a,41,usask_1,usask_1_2,1
e0861437e,18,inrae_1,inrae_1_1,4
e089dca60,46,rres_1,rres_1_3,2
e08c90ebe,23,arvalis_3,arvalis_3_1,1
e0a1eadbe,76,ethz_1,ethz_1_5,4
e0a241bd5,24,inrae_1,inrae_1_1,4
e0e62403f,26,arvalis_1,arvalis_1_1,3
e11b95f4e,62,arvalis_3,arvalis_3_4,3
e1258e054,18,arvalis_3,arvalis_3_1,4
e12d1b023,4,arvalis_3,arvalis_3_0,4
e1427550f,18,inrae_1,inrae_1_1,0
e142e85ad,19,arvalis_3,arvalis_3_1,1
e14f4de23,16,arvalis_2,arvalis_2_1,0
e16a9d55e,82,ethz_1,ethz_1_5,3
e16e3b2c6,22,arvalis_2,arvalis_2_1,3
e16f7b9c3,51,ethz_1,ethz_1_3,3
e18bbfc52,20,inrae_1,inrae_1_1,0
e1c0e82fd,58,ethz_1,ethz_1_3,4
e1cff2554,36,arvalis_1,arvalis_1_2,1
e1ddcee1f,47,arvalis_1,arvalis_1_3,0
e1e3b78ab,36,arvalis_3,arvalis_3_2,4
e1f6c91bb,22,arvalis_2,arvalis_2_1,0
e1fe7d33c,60,rres_1,rres_1_4,3
e2018867c,25,inrae_1,inrae_1_1,3
e224a64ba,64,arvalis_1,arvalis_1_4,1
e2251ed47,27,arvalis_1,arvalis_1_1,0
e2523989d,65,ethz_1,ethz_1_4,3
e26eefe0f,22,arvalis_3,arvalis_3_1,2
e277cec54,76,ethz_1,ethz_1_5,3
e290bc809,18,arvalis_3,arvalis_3_1,4
e2a3ba358,75,ethz_1,ethz_1_5,0
e2ac8324c,10,arvalis_2,arvalis_2_0,4
e2caa2ca7,12,arvalis_3,arvalis_3_0,1
e2d034e7d,46,usask_1,usask_1_3,3
e2e13ad15,32,arvalis_1,arvalis_1_2,0
e2e2b0975,43,arvalis_1,arvalis_1_2,0
e30cd9270,68,rres_1,rres_1_4,0
e321272b3,25,rres_1,rres_1_1,1
e34336025,18,arvalis_3,arvalis_3_1,2
e344e8213,63,ethz_1,ethz_1_4,3
e3471d3c2,35,arvalis_1,arvalis_1_2,0
e36eca699,23,arvalis_3,arvalis_3_1,2
e3732d7b7,46,arvalis_1,arvalis_1_3,1
e383c916b,70,ethz_1,ethz_1_4,1
e38514029,48,arvalis_1,arvalis_1_3,3
e3a86f7ff,70,ethz_1,ethz_1_4,1
e3d1d796c,64,ethz_1,ethz_1_4,1
e3f4e8b6d,28,arvalis_1,arvalis_1_1,4
e3fcdaef7,37,arvalis_1,arvalis_1_2,1
e4074a235,68,ethz_1,ethz_1_4,0
e40dcc2bf,15,inrae_1,inrae_1_1,4
e46378032,33,usask_1,usask_1_2,4
e46eadfe8,34,rres_1,rres_1_2,0
e486f399d,63,ethz_1,ethz_1_4,2
e4b256788,33,arvalis_1,arvalis_1_2,1
e4b7e3af6,29,arvalis_1,arvalis_1_1,3
e4ba46588,59,arvalis_1,arvalis_1_3,2
e4c9b3866,30,arvalis_1,arvalis_1_2,0
e4cc39cbf,32,arvalis_2,arvalis_2_2,3
e525a27f8,37,arvalis_1,arvalis_1_2,2
e55ddec1a,45,arvalis_1,arvalis_1_3,4
e596e6bb2,20,usask_1,usask_1_1,0
e5ab88ff3,75,ethz_1,ethz_1_5,0
e5b2763a1,69,ethz_1,ethz_1_4,1
e5c0a16c5,43,rres_1,rres_1_2,1
e5c45da08,53,arvalis_1,arvalis_1_3,1
e5c9056ab,79,ethz_1,ethz_1_5,4
e5e1f2c65,61,arvalis_1,arvalis_1_4,1
e5f11f689,57,arvalis_1,arvalis_1_3,4
e60108508,52,rres_1,rres_1_3,4
e60d70a8f,70,ethz_1,ethz_1_4,4
e6277ce7c,12,arvalis_2,arvalis_2_0,3
e64e1c77b,59,ethz_1,ethz_1_3,2
e67200e55,71,ethz_1,ethz_1_4,2
e6989f6c7,13,arvalis_2,arvalis_2_0,4
e69cbaece,9,arvalis_3,arvalis_3_0,3
e6af2a27e,30,arvalis_1,arvalis_1_2,2
e6af62317,43,rres_1,rres_1_2,2
e6b54d480,20,arvalis_3,arvalis_3_1,3
e6b5e296d,16,arvalis_2,arvalis_2_1,0
e6b5f3375,38,arvalis_1,arvalis_1_2,2
e6cffbb3d,69,arvalis_3,arvalis_3_4,0
e6e15309d,36,arvalis_1,arvalis_1_2,3
e6e48fa5d,30,arvalis_1,arvalis_1_2,4
e6e510348,32,arvalis_3,arvalis_3_2,2
e6f19d1d7,58,arvalis_1,arvalis_1_3,4
e721e6416,15,arvalis_3,arvalis_3_1,4
e7337325d,71,ethz_1,ethz_1_4,2
e734652d6,28,usask_1,usask_1_1,3
e7527a057,22,arvalis_2,arvalis_2_1,1
e755efa77,29,arvalis_3,arvalis_3_1,2
e764fa818,25,inrae_1,inrae_1_1,1
e769b6e01,19,inrae_1,inrae_1_1,3
e77387385,56,arvalis_1,arvalis_1_3,3
e7a1b379d,20,inrae_1,inrae_1_1,1
e7f4f02a7,64,ethz_1,ethz_1_4,1
e817ba65e,20,arvalis_1,arvalis_1_1,2
e837f4e67,38,arvalis_3,arvalis_3_2,1
e840ecd4e,69,ethz_1,ethz_1_4,2
e84d2bbd1,63,rres_1,rres_1_4,0
e84e8709a,79,ethz_1,ethz_1_5,0
e87d43a13,47,rres_1,rres_1_3,1
e88d43ec5,66,ethz_1,ethz_1_4,3
e891a6cff,58,ethz_1,ethz_1_3,2
e891c64c3,59,ethz_1,ethz_1_3,2
e8a274b57,18,arvalis_2,arvalis_2_1,3
e8e90e8db,37,arvalis_1,arvalis_1_2,4
e8f39c2b2,38,arvalis_1,arvalis_1_2,3
e8fb2db93,71,ethz_1,ethz_1_4,1
e8fb7d9a8,5,arvalis_3,arvalis_3_0,2
e90129be4,69,ethz_1,ethz_1_4,4
e91b154aa,4,inrae_1,inrae_1_0,2
e91d7c41b,23,usask_1,usask_1_1,1
e92e52948,53,arvalis_1,arvalis_1_3,0
e935b9eea,66,arvalis_1,arvalis_1_4,4
e93694e20,26,arvalis_1,arvalis_1_1,3
e9491d2d6,47,arvalis_1,arvalis_1_3,0
e960b67ea,19,arvalis_2,arvalis_2_1,4
e96942ed6,60,ethz_1,ethz_1_4,2
e97102590,63,rres_1,rres_1_4,0
e98b9f03a,35,arvalis_1,arvalis_1_2,1
e991f2e06,63,ethz_1,ethz_1_4,0
e99667355,71,ethz_1,ethz_1_4,3
e99cca2a3,22,usask_1,usask_1_1,2
e9d055506,33,arvalis_1,arvalis_1_2,3
e9d060d22,63,arvalis_1,arvalis_1_4,0
e9dc0cf8f,53,rres_1,rres_1_3,4
e9ebaec07,80,arvalis_1,arvalis_1_5,2
e9f7ec6f1,37,arvalis_1,arvalis_1_2,1
ea04b734a,68,ethz_1,ethz_1_4,2
ea0e9e846,45,arvalis_3,arvalis_3_3,2
ea3537563,73,ethz_1,ethz_1_4,2
ea43c14a3,52,ethz_1,ethz_1_3,3
ea65602e0,68,ethz_1,ethz_1_4,2
ea72a0c0c,14,arvalis_3,arvalis_3_0,2
ea74ca09f,40,arvalis_1,arvalis_1_2,4
ea88fb8ec,80,ethz_1,ethz_1_5,2
ea89a7320,16,arvalis_2,arvalis_2_1,3
eab32c67a,63,rres_1,rres_1_4,2
eac655fcc,63,ethz_1,ethz_1_4,2
eae9f9037,43,rres_1,rres_1_2,2
eaeda7363,30,inrae_1,inrae_1_2,1
eaf18c504,28,inrae_1,inrae_1_1,3
eb023ea4c,45,arvalis_3,arvalis_3_3,3
eb254c87a,69,ethz_1,ethz_1_4,0
eb256e6be,36,arvalis_1,arvalis_1_2,0
eb3cffc94,37,arvalis_1,arvalis_1_2,3
eb42212f3,38,rres_1,rres_1_2,4
eb56a281b,48,arvalis_1,arvalis_1_3,2
eb69f5522,35,rres_1,rres_1_2,4
eb6cd1050,22,inrae_1,inrae_1_1,1
eb9833cca,23,inrae_1,inrae_1_1,4
eb9965e00,41,arvalis_1,arvalis_1_2,2
eba411885,89,arvalis_1,arvalis_1_5,1
eba970515,18,arvalis_3,arvalis_3_1,0
ebaa9b7d6,72,ethz_1,ethz_1_4,1
ebbc11f78,24,arvalis_2,arvalis_2_1,4
ebc1c07c1,49,arvalis_1,arvalis_1_3,2
ebcb11aa2,71,ethz_1,ethz_1_4,0
ebcd9b081,66,ethz_1,ethz_1_4,4
ebcdcc024,34,arvalis_1,arvalis_1_2,4
ec2098ac5,63,ethz_1,ethz_1_4,0
ec2bacd29,63,ethz_1,ethz_1_4,0
ec3d2ced1,25,rres_1,rres_1_1,0
ec40e9764,39,arvalis_1,arvalis_1_2,1
ec6d53041,48,arvalis_1,arvalis_1_3,4
ec8640868,19,arvalis_2,arvalis_2_1,4
eca204c85,47,arvalis_1,arvalis_1_3,2
ecad4b636,45,arvalis_1,arvalis_1_3,2
ecb47fac5,41,arvalis_1,arvalis_1_2,4
ecc61faef,59,ethz_1,ethz_1_3,1
ecd58cc0a,20,arvalis_3,arvalis_3_1,0
ecebd6179,6,arvalis_3,arvalis_3_0,2
ecf19610a,57,ethz_1,ethz_1_3,1
ed1270725,15,arvalis_1,arvalis_1_1,2
ed168fff1,55,arvalis_1,arvalis_1_3,0
ed22354e1,62,arvalis_3,arvalis_3_4,0
ed23785c8,23,usask_1,usask_1_1,1
ed36e3b08,54,arvalis_1,arvalis_1_3,0
ed380c762,67,ethz_1,ethz_1_4,4
ed59f37d2,37,arvalis_1,arvalis_1_2,0
ed5a791c1,37,arvalis_1,arvalis_1_2,4
ed7c302a2,50,arvalis_1,arvalis_1_3,3
ed88cccdc,34,arvalis_1,arvalis_1_2,0
eddff557c,11,arvalis_3,arvalis_3_0,1
edf1fad26,83,ethz_1,ethz_1_5,4
edf831418,62,ethz_1,ethz_1_4,2
ee49343d5,47,arvalis_3,arvalis_3_3,1
ee8a5cbbc,45,arvalis_3,arvalis_3_3,3
ee8c82355,67,ethz_1,ethz_1_4,0
ee91a1343,29,usask_1,usask_1_1,3
eea7d700c,46,rres_1,rres_1_3,1
eeb2213cd,87,arvalis_1,arvalis_1_5,0
eebbcb229,32,arvalis_1,arvalis_1_2,3
eee4c334e,63,ethz_1,ethz_1_4,2
eef9bcaf5,51,arvalis_3,arvalis_3_3,0
eefb4a7fa,13,arvalis_2,arvalis_2_0,2
ef0a4ba44,7,arvalis_3,arvalis_3_0,3
ef0d01fae,54,ethz_1,ethz_1_3,4
ef156f858,27,arvalis_1,arvalis_1_1,3
ef1f73253,71,arvalis_1,arvalis_1_4,4
ef274ecdc,27,arvalis_2,arvalis_2_1,4
ef5f2070d,48,arvalis_1,arvalis_1_3,3
efa2ec01b,36,arvalis_1,arvalis_1_2,1
efb3d3fb9,86,ethz_1,ethz_1_5,0
efc4f0374,21,arvalis_2,arvalis_2_1,0
efc5642bb,39,arvalis_1,arvalis_1_2,1
efcd88e30,18,arvalis_3,arvalis_3_1,3
efda9b4e7,20,usask_1,usask_1_1,0
efe33a573,70,ethz_1,ethz_1_4,2
eff99d6e2,61,arvalis_1,arvalis_1_4,1
efffe90b4,56,ethz_1,ethz_1_3,2
f005a8ebe,22,inrae_1,inrae_1_1,3
f016b9731,31,arvalis_3,arvalis_3_2,3
f01ed3f24,76,ethz_1,ethz_1_5,3
f02cb9a6a,70,arvalis_3,arvalis_3_4,1
f04a71a47,26,arvalis_1,arvalis_1_1,0
f04d9c252,66,ethz_1,ethz_1_4,0
f0508910d,40,rres_1,rres_1_2,1
f05647ed3,29,arvalis_2,arvalis_2_1,0
f05830c46,67,arvalis_3,arvalis_3_4,2
f059e0c19,60,arvalis_1,arvalis_1_4,1
f05cd0112,16,arvalis_3,arvalis_3_1,0
f0665430d,78,ethz_1,ethz_1_5,2
f070c6f18,70,ethz_1,ethz_1_4,2
f0a52d979,19,arvalis_3,arvalis_3_1,4
f0b1b4fa3,45,rres_1,rres_1_3,4
f0da7b69a,8,inrae_1,inrae_1_0,0
f1016e0ea,23,rres_1,rres_1_1,4
f10db69eb,22,arvalis_2,arvalis_2_1,1
f1144b38d,62,ethz_1,ethz_1_4,1
f121ee695,38,arvalis_1,arvalis_1_2,3
f14055096,80,ethz_1,ethz_1_5,3
f15aa967e,33,inrae_1,inrae_1_2,4
f165314f1,44,arvalis_1,arvalis_1_2,4
f1794c924,108,ethz_1,ethz_1_7,4
f1a038768,40,arvalis_1,arvalis_1_2,0
f1a8585e0,18,inrae_1,inrae_1_1,0
f1aaca96f,49,arvalis_1,arvalis_1_3,0
f1b34145a,39,arvalis_3,arvalis_3_2,3
f1b3454ff,28,arvalis_1,arvalis_1_1,3
f1d20d58a,17,usask_1,usask_1_1,3
f1e0fb4d4,79,ethz_1,ethz_1_5,4
f1ecbf9d4,44,arvalis_1,arvalis_1_2,2
f20ba2db5,55,arvalis_3,arvalis_3_3,4
f20baf558,21,arvalis_2,arvalis_2_1,2
f21c0d164,14,arvalis_3,arvalis_3_0,4
f21d6d68c,34,rres_1,rres_1_2,1
f233cfd8b,8,arvalis_3,arvalis_3_0,1
f244c9c23,54,ethz_1,ethz_1_3,0
f24698e88,30,rres_1,rres_1_2,4
f24ebcdef,39,arvalis_1,arvalis_1_2,3
f251e40f2,20,usask_1,usask_1_1,0
f279ed35d,39,arvalis_1,arvalis_1_2,0
f27d2e19c,69,ethz_1,ethz_1_4,1
f2885d3d7,77,ethz_1,ethz_1_5,0
f290ed4e6,66,ethz_1,ethz_1_4,0
f2bfe5abb,30,arvalis_1,arvalis_1_2,2
f2c0e95ec,53,rres_1,rres_1_3,3
f2c6481a5,18,inrae_1,inrae_1_1,2
f3089a3f2,62,arvalis_1,arvalis_1_4,0
f355c9fe2,32,rres_1,rres_1_2,4
f358b3414,20,arvalis_3,arvalis_3_1,4
f364d25f0,30,arvalis_1,arvalis_1_2,4
f3bc43304,17,arvalis_2,arvalis_2_1,4
f3c5e09ab,11,arvalis_3,arvalis_3_0,4
f3cce7df3,56,arvalis_1,arvalis_1_3,4
f3d0759c8,26,arvalis_3,arvalis_3_1,0
f3db3089c,60,arvalis_3,arvalis_3_4,2
f3e13af6a,61,ethz_1,ethz_1_4,3
f3ed7c4ee,30,arvalis_1,arvalis_1_2,0
f3fcfaa0d,41,arvalis_1,arvalis_1_2,4
f415daf80,56,rres_1,rres_1_3,4
f42cfb1b4,60,ethz_1,ethz_1_4,0
f437363d5,34,usask_1,usask_1_2,4
f438c0466,41,arvalis_1,arvalis_1_2,0
f43b1b260,49,arvalis_1,arvalis_1_3,2
f46fea3a3,49,ethz_1,ethz_1_3,1
f49d9b7d6,81,ethz_1,ethz_1_5,2
f4a36a6fd,74,ethz_1,ethz_1_4,0
f4bc4d24c,61,ethz_1,ethz_1_4,3
f4c7f63e6,34,arvalis_1,arvalis_1_2,0
f4ce08038,46,arvalis_1,arvalis_1_3,3
f4f169106,78,ethz_1,ethz_1_5,0
f4f62f0f8,81,ethz_1,ethz_1_5,2
f4faff69b,58,arvalis_1,arvalis_1_3,2
f5093f57d,25,usask_1,usask_1_1,1
f51be4839,14,inrae_1,inrae_1_0,4
f52ca5892,31,arvalis_3,arvalis_3_2,3
f52f20733,24,inrae_1,inrae_1_1,2
f54dedb60,31,rres_1,rres_1_2,4
f54ff03a2,32,rres_1,rres_1_2,2
f5607392f,26,arvalis_2,arvalis_2_1,0
f56264532,50,arvalis_1,arvalis_1_3,4
f57f29ac1,75,ethz_1,ethz_1_5,3
f57f7edd1,75,ethz_1,ethz_1_5,3
